51342986963,abb,27,30
51343022036,fgf,99,74
51343058268,ged,191,237
51343073574,gee,31,30
51343074807,eff,197,5
51343076101,cfc,117,120
51343083072,cfe,195,32
51343083095,cag,189,191
51343088429,cae,198,88
51343091264,bfd,78,20
51343153438,aae,18,92
51343159380,aba,145,53
51343161136,egb,267,5
51343164603,cbd,110,177
51343173022,cbd,228,146
51343207945,agb,39,162
51343215913,baa,55,159
51343218827,ade,250,108
51343245808,bfb,205,160
51343260520,dfa,221,266
51343262918,baf,80,182
51343281939,ecc,142,76
51343287889,dee,229,49
51343316181,gfb,262,282
51343323943,aee,241,139
51343333015,cbf,294,242
51343335034,cgf,49,108
51343355619,eaa,2,85
51343404083,dec,157,447
51343405402,cab,62,42
51343407526,gcg,139,229
51343409226,ebf,197,47
51343427087,dba,216,124
51343431766,ada,245,220
51343445463,egg,68,278
51343445949,dbg,114,195
51343457044,fgd,56,5
51343460583,edg,215,161
51343481690,ecc,263,76
51343543438,ggb,157,5
51343547717,dcc,117,151
51343583660,efc,159,5
51343600662,bdd,153,243
51343608532,ede,285,9
51343626438,dgc,172,52
51343664269,gff,288,5
51343665195,bfa,55,270
51343676951,dae,52,74
51343692200,fba,160,208
51343702723,ece,101,316
51343768990,gfb,54,273
51343788779,egc,25,172
51343800828,aba,40,58
51343808085,eaa,10,79
51343809782,eee,43,136
51343817725,fab,167,138
51343820535,acb,166,194
51343882685,egb,4,5
51343885712,gfd,56,100
51343889188,acc,51,86
51343920139,eba,140,163
51343948352,gad,8,156
51343950859,gfg,179,39
51343983505,eec,298,66
51343993427,fdf,61,22
51343994469,bdg,182,10
51344046290,cdc,214,66
51344065072,dbe,199,29
51344070277,bba,73,16
51344070304,fca,25,84
51344073699,fda,42,176
51344075731,gde,4,29
51344091830,bef,290,213
51344106040,ege,166,60
51344110996,cce,162,170
51344113076,bde,99,8
51344116377,ebd,206,223
51344117329,ded,104,116
51344142249,gdc,4,448
51344168938,bfc,264,198
51344186294,aee,172,129
51344190623,eeb,196,42
51344203459,gbc,282,135
51344230912,aee,105,126
51344239614,bde,87,7
51344240650,edc,141,265
51344250196,fbg,170,236
51344252300,bac,66,256
51344270984,beg,52,11
51344271836,dfd,271,196
51344272770,afg,266,24
51344280883,aba,66,46
51344299792,agd,279,449
51344300013,eed,217,150
51344300181,eed,80,177
51344315402,cdd,1,100
51344324620,dea,206,328
51344337778,ecf,286,7
51344357610,cgg,299,433
51344394296,ddd,188,18
51344428133,faa,184,286
51344438232,bce,222,127
51344439755,bda,292,96
51344458698,gea,242,260
51344468468,dea,90,367
51344484314,bff,30,40
51344493586,ega,148,36
51344526399,cda,6,7
51344531289,ggc,217,131
51344584974,ebb,42,199
51344607129,ggd,120,210
51344607434,ged,253,272
51344620704,eag,88,91
51344640198,gag,270,124
51344650115,bae,98,379
51344662864,abc,178,175
51344675130,fbe,21,40
51344677608,egf,68,71
51344680790,gee,294,33
51344698649,cca,161,250
51344716421,edb,254,338
51344718521,gca,156,76
51344734803,ccd,62,60
51344741081,gda,66,139
51344754544,eaf,91,98
51344790734,fea,131,88
51344803174,bge,154,12
51344815647,bca,61,115
51344818867,gce,47,9
51344821620,dgb,61,66
51344830557,gff,41,5
51344847151,deg,150,309
51344858982,dcf,285,19
51344886791,bcc,119,141
51344890306,aaa,11,183
51344897307,bgc,210,94
51344905012,aag,186,23
51344908274,cba,30,286
51344914947,gcc,91,69
51344940445,dgd,295,177
51344958075,dda,191,53
51344966633,ggg,128,193
51344969653,daf,143,203
51344997880,ggf,222,17
51344999813,bdd,232,216
51345029071,ece,282,312
51345030997,bgd,69,731
51345036599,afe,48,104
51345038686,abg,51,94
51345131398,dde,38,273
51345153910,aea,186,395
51345183209,bec,239,72
51345222235,aga,295,39
51345229017,fce,238,154
51345236210,cfg,241,139
51345245019,fff,33,163
51345268766,fad,80,425
51345269870,fcc,186,154
51345276102,afb,65,349
51345282518,eea,24,237
51345311630,bcf,18,372
51345315277,faf,23,256
51345332036,ccc,285,117
51345343772,bab,218,285
51345376878,gcd,187,92
51345387330,gee,103,28
51345403124,abf,32,159
51345413189,gbe,10,102
51345432013,fgb,72,196
51345432097,aea,284,355
51345435928,aab,181,97
51345439720,cfe,254,33
51345460575,fad,122,382
51345469636,acb,173,209
51345475116,dgd,282,177
51345482004,dag,86,294
51345533013,geb,191,165
51345542713,adc,86,22
51345554061,bbb,292,164
51345559929,fbg,216,266
51345560300,ace,19,26
51345593046,dga,163,37
51345628327,def,204,106
51345629033,acd,171,26
51345654428,eab,218,89
51345657313,fec,12,165
51345663497,fed,153,116
51345687749,ebb,75,195
51345690399,dcd,154,165
51345690502,ffc,284,29
51345700586,cbg,64,389
51345701823,cdb,135,273
51345760107,aad,39,204
51345778625,dbb,125,239
51345808038,gce,103,9
51345830486,gee,74,29
51345854645,caa,278,10
51345860694,feg,198,118
51345881088,dbb,172,222
51345881221,beb,15,263
51345893548,gcf,247,76
51345913493,dfe,270,5
51345921088,cgc,113,250
51345927639,fcd,251,37
51345939408,gbd,114,133
51345944985,ebf,130,47
51346003728,age,61,30
51346045300,fae,76,21
51346057813,bbd,161,223
51346071892,egg,274,247
51346076368,bbb,66,185
51346076716,acg,37,97
51346094823,abg,129,89
51346098576,gfa,231,142
51346103141,gbf,260,92
51346104890,dcb,181,243
51346125722,dee,74,45
51346126872,cab,129,41
51346130561,dfc,231,48
51346133767,cga,131,176
51346182865,dga,6,34
51346195812,bfg,24,105
51346213356,cfa,166,66
51346220574,aca,158,198
51346263445,deb,214,250
51346265992,bcd,128,249
51346278752,agc,38,180
51346291648,ceb,35,75
51346312469,efb,4,270
51346314959,gec,13,57
51346326493,abe,106,214
51346450303,ebc,59,35
51346475476,add,7,136
51346476968,bcf,210,383
51346482575,cfd,40,38
51346485264,dab,18,337
51346499115,ddc,75,275
51346507088,fbb,45,103
51346509670,cfb,252,219
51346516504,gfc,206,277
51346529372,gbg,107,183
51346533909,gab,76,198
51346552051,gdg,146,8
51346574037,gce,264,8
51346577805,gcd,260,99
51346578607,acc,85,86
51346596691,bag,213,169
51346598328,dge,69,57
51346612581,gad,17,124
51346638382,ccf,167,14
51346639088,efd,150,5
51346640396,ffd,68,509
51346688308,dae,63,71
51346703891,cac,144,52
51346707262,gaa,170,98
51346720146,eed,55,180
51346782387,afd,17,102
51346782503,dbf,37,55
51346795120,ade,163,103
51346799990,gef,65,142
51346811305,cff,264,56
51346815304,gec,243,55
51346816569,adb,105,450
51346823207,fee,13,80
51346826168,bdf,205,138
51346830358,edg,113,189
51346834600,cad,183,89
51346844627,eaa,65,71
51346846582,fdd,299,187
51346858014,baf,152,192
51346861175,cdd,143,110
51346910748,gcb,297,128
51346911044,deg,113,361
51346927426,fgc,151,17
51346944213,eac,149,30
51346959756,cdf,66,5
51346971842,caf,283,76
51346982506,bbg,265,243
51346993137,dge,123,59
51346993220,bbf,8,213
51347043032,fdg,291,34
51347065387,fdg,43,35
51347069572,faf,91,256
51347075672,gdg,91,8
51347112830,dgf,142,7
51347122001,bcg,159,62
51347143572,aaf,229,114
51347148421,bec,221,62
51347149623,edd,27,135
51347157949,dcf,291,18
51347161044,edc,102,272
51347173732,cef,61,61
51347173934,bed,101,46
51347224396,cea,65,197
51347247477,cfc,17,129
51347279212,cee,220,20
51347291624,fbc,250,28
51347342389,ffb,75,188
51347366571,fed,66,131
51347366697,aff,248,103
51347371836,adg,135,36
51347382265,afc,233,91
51347410176,dbf,75,63
51347421960,gdf,280,29
51347431939,fde,8,113
51347436763,aed,166,167
51347451753,adf,82,73
51347462100,ggb,114,5
51347478779,fef,205,146
51347497373,bgg,150,98
51347518589,bag,61,196
51347522106,efa,204,276
51347527580,fdb,284,218
51347534354,ecf,188,7
51347546032,aec,20,117
51347546165,ffd,240,575
51347546337,gba,166,298
51347549795,fad,230,435
51347554617,adg,211,33
51347591127,dec,146,379
51347591401,bfe,217,122
51347683238,egc,289,161
51347683459,gba,161,283
51347717458,cgb,254,354
51347721079,dbe,230,32
51347733855,gbe,194,95
51347752370,aca,190,164
51347754505,cge,153,296
51347756598,daf,227,211
51347767180,bfa,210,299
51347771575,ddb,207,169
51347779081,ccc,155,136
51347780493,dcd,193,153
51347787989,cgd,100,10
51347798047,geg,273,47
51347826833,ffg,291,151
51347846221,fad,213,348
51347854496,cbb,225,395
51347913906,gdb,95,103
51347924595,dca,229,8
51347935503,bee,7,198
51347940078,bef,247,208
51347945853,fee,102,68
51347955144,gdd,136,77
51347961135,cdc,211,72
51347976167,fbc,277,29
51348000993,agc,109,180
51348002878,gfb,98,303
51348007844,bgf,282,325
51348010188,bbb,76,177
51348085773,eff,125,5
51348103221,egd,270,76
51348104684,bff,67,34
51348106912,baa,132,149
51348115208,efb,30,256
51348121869,ddg,87,87
51348127479,gce,175,6
51348137550,dgg,4,56
51348149747,edf,100,35
51348181814,acf,275,159
51348195927,bfb,257,150
51348210438,bdc,281,71
51348213709,cea,234,185
51348229969,ecc,90,79
51348232504,cga,282,146
51348262872,dfa,58,250
51348270221,dfg,136,34
51348294899,abg,113,89
51348299293,efa,2,237
51348307679,faa,186,320
51348310053,bea,197,20
51348310367,bbf,253,253
51348314574,cfc,53,150
51348337891,agb,20,165
51348347314,ggc,241,141
51348360656,agg,290,170
51348376199,ceg,289,215
51348400016,cdb,172,300
51348401203,aef,95,584
51348416088,afa,194,107
51348424252,gab,257,231
51348425066,fgf,131,76
51348427637,ccg,207,109
51348432089,bbg,243,208
51348458305,bbc,19,143
51348458582,fcg,294,175
51348470275,fge,190,173
51348485096,gfg,118,32
51348501332,cga,151,151
51348501903,fcf,22,200
51348556989,aeb,13,131
51348569655,edb,162,300
51348580596,cbf,96,215
51348584089,def,205,124
51348600560,gaa,279,98
51348676905,gge,73,68
51348696925,agf,17,153
51348698445,ega,156,32
51348721676,gbc,87,160
51348725020,gda,156,155
51348736513,eae,141,239
51348756713,ede,178,10
51348770166,gde,21,32
51348775032,cag,50,200
51348796262,ffg,89,131
51348823671,fdf,156,18
51348872687,fgd,39,5
51348909244,bag,145,201
51348913607,gcd,75,84
51348928610,bge,49,9
51348938469,fcc,145,147
51348962794,bad,98,58
51348986114,dac,62,23
51348994820,dea,261,333
51349029654,cbd,192,135
51349054897,ggb,150,5
51349056159,ddf,204,30
51349062224,eeg,43,72
51349071443,aag,175,19
51349084695,cdb,80,341
51349087603,cde,19,268
51349123283,bcb,234,394
51349145720,bec,47,55
51349169477,eee,132,153
51349192166,ffc,60,33
51349197717,gca,119,78
51349201527,gbb,102,134
51349222428,gea,230,226
51349258275,ega,178,37
51349269203,ecd,153,26
51349282804,ccc,91,138
51349317765,caa,237,8
51349320469,dcf,26,15
51349320813,bbg,117,232
51349338459,fbe,112,45
51349376588,dfc,134,50
51349384725,bac,164,284
51349392421,cce,143,170
51349413291,bfd,146,19
51349447405,dee,33,52
51349457383,fge,276,171
51349459215,gac,55,109
51349484274,baa,172,143
51349490262,ggd,96,233
51349495793,cgc,20,247
51349508800,eff,165,5
51349510073,ccb,209,160
51349513504,eab,279,100
51349515435,ebd,262,194
51349519292,dgd,254,175
51349536196,fcb,22,80
51349543343,ddf,63,30
51349560192,eda,154,146
51349572522,ffb,281,152
51349583795,adg,133,32
51349604388,beb,292,302
51349626930,cdd,121,107
51349680138,dbc,236,222
51349725222,ddb,67,192
51349760217,ced,282,47
51349762116,gcd,16,98
51349767592,feb,196,126
51349771171,cec,147,428
51349798476,fgc,214,18
51349799546,eeg,130,84
51349807290,eeb,143,44
51349822876,cfg,153,126
51349852439,eac,61,34
51349854826,abd,158,132
51349875423,dgc,125,57
51349889510,ded,225,132
51349908456,bgb,185,39
51349917966,eed,182,167
51349946009,fbg,235,305
51349955742,dce,98,135
51349957481,fac,173,113
51349966120,ffd,78,632
51349976237,fag,47,157
51349987458,bae,188,386
51349990098,bbe,137,206
51350036444,gfe,21,138
51350038608,ecb,14,9
51350043389,bcc,165,117
51350051087,bga,170,137
51350087355,fgb,259,213
51350108039,cff,259,51
51350116552,fae,207,20
51350131060,cbc,75,328
51350150373,aba,239,50
51350198202,bcg,206,63
51350199173,fgf,109,76
51350205476,fdb,149,180
51350206297,gfd,47,119
51350210132,eef,15,36
51350210303,feb,146,126
51350214871,ddd,112,17
51350229387,ceb,150,70
51350251600,eaa,153,72
51350273800,ffa,247,264
51350294365,ffd,234,688
51350296471,fad,269,379
51350323736,aac,53,46
51350324941,ead,54,151
51350340062,bab,1,273
51350351310,fbd,145,221
51350406295,eee,242,126
51350410708,ece,179,358
51350412121,acd,226,24
51350455493,gdf,90,33
51350460612,ecg,50,231
51350465754,aef,81,659
51350502569,bfc,12,194
51350537046,cda,165,6
51350539270,dge,226,59
51350545691,cga,4,176
51350553494,dad,294,179
51350561061,bgc,222,77
51350567853,ecc,194,70
51350571354,bbf,261,235
51350586541,gef,112,150
51350604517,fga,71,198
51350631719,ecf,273,6
51350633418,gae,169,236
51350664030,fgd,162,5
51350664146,abe,134,190
51350681705,bce,157,138
51350685957,egb,159,5
51350691339,aeg,264,268
51350697583,dff,96,362
51350714787,add,240,123
51350718153,fgc,228,14
51350734259,dac,268,25
51350748845,gcf,5,85
51350754643,dbe,184,34
51350786326,cdg,109,151
51350789621,bec,153,65
51350821899,agc,180,210
51350848330,fcg,185,180
51350854356,daa,280,218
51350882332,fdc,63,177
51350893247,ebe,150,95
51350956783,fbf,123,96
51350970008,aab,283,92
51350972837,cec,268,475
51350985431,bdb,137,133
51351046075,dba,241,130
51351046452,gaf,15,260
51351058744,fee,48,70
51351064427,aff,74,115
51351067493,ged,43,261
51351068965,bgd,173,592
51351094909,gde,36,28
51351100889,dcd,158,154
51351121165,cdg,60,163
51351121556,bdd,294,231
51351135008,cbe,144,387
51351178518,dda,106,49
51351183321,fgg,165,189
51351211525,cfd,249,39
51351235028,eag,247,94
51351245540,dee,218,42
51351249034,geb,249,146
51351267967,ebf,159,40
51351280663,bbb,232,161
51351313427,adb,96,468
51351326225,gce,141,5
51351345056,abg,42,80
51351345682,efg,210,159
51351360117,efe,163,114
51351377962,ddc,231,225
51351399528,ecd,6,25
51351410613,bda,190,76
51351417046,dfd,270,184
51351429325,abd,197,145
51351438278,gec,55,45
51351466960,ebg,278,76
51351479383,fbc,196,26
51351499819,feg,17,106
51351534168,dce,195,139
51351537821,aae,288,106
51351553213,bag,53,201
51351584729,gcg,54,233
51351617731,edg,35,179
51351624540,ada,70,224
51351630294,dcg,151,25
51351643213,beg,268,9
51351644879,acg,149,95
51351645059,dag,208,294
51351664221,abg,58,84
51351692153,ebc,139,28
51351693703,bge,42,9
51351701266,bdg,184,8
51351712688,dcc,252,157
51351718546,fba,180,226
51351760443,ebd,61,217
51351763759,afe,167,105
51351778685,cbe,298,363
51351779728,adc,220,24
51351793942,cfd,256,35
51351813536,dga,23,38
51351826721,fag,252,178
51351850949,dcb,84,255
51351857074,cae,281,84
51351869772,cca,12,277
51351870543,ddc,197,189
51351875063,gce,273,5
51351903862,ggg,70,225
51351924809,bde,149,6
51351934973,edg,63,173
51351948877,fef,58,124
51351968062,bcd,287,283
51351977148,bec,99,57
51351988027,ebg,179,67
51351993435,bcd,51,319
51352013012,bfb,104,153
51352018259,efd,37,5
51352024306,ccd,263,71
51352024369,bba,126,18
51352046460,cgf,256,128
51352054203,geb,158,140
51352068360,dab,3,293
51352125127,afg,3,23
51352129469,aee,190,100
51352145730,bcc,113,120
51352168970,fca,117,91
51352193898,ffe,33,83
51352211919,acf,244,138
51352218121,feb,266,131
51352218919,gda,184,133
51352222506,eba,224,141
51352224021,dbd,41,161
51352224829,abc,118,176
51352240895,cfb,148,177
51352251726,ege,280,54
51352252319,cce,4,153
51352257780,dgf,37,7
51352265798,ffd,231,715
51352281501,abb,198,30
51352282458,cff,274,60
51352294784,fbb,171,113
51352334879,eca,243,33
51352350188,faa,17,300
51352362970,ged,246,302
51352382669,bed,115,41
51352383709,cgg,206,433
51352394437,gbd,145,156
51352396245,bef,266,176
51352398673,dda,197,49
51352416073,gga,240,27
51352426388,bef,163,209
51352499358,eaf,196,105
51352503203,gfc,80,238
51352572021,dfb,96,17
51352588115,bfg,209,110
51352598634,cga,18,146
51352625458,fff,136,159
51352628971,bfd,89,22
51352634086,aba,292,53
51352646911,eab,233,102
51352660258,bad,202,50
51352694236,gff,247,5
51352707043,dde,192,316
51352766611,gfc,13,223
51352801911,dga,80,41
51352823968,dgb,77,69
51352830082,deb,154,230
51352841213,dba,51,143
51352862315,gcb,291,131
51352865874,dgd,150,176
51352875592,fgc,226,13
51352902113,cef,42,63
51352921976,dda,282,45
51352938992,edc,116,242
51352979813,efg,108,146
51352980071,fcd,267,31
51352991898,cfe,171,26
51352995219,dce,63,134
51353032166,bcc,71,135
51353051492,gag,223,128
51353060407,edd,94,120
51353073725,cdf,61,5
51353083983,ade,251,103
51353138808,ceg,106,236
51353154339,eec,15,58
51353165807,dbg,23,189
51353198653,egg,151,237
51353201094,gda,88,152
51353210370,bdc,237,84
51353213631,bbf,184,239
51353214453,egf,66,68
51353235085,efa,276,189
51353256164,afb,245,338
51353265593,daa,88,211
51353268981,age,77,33
51353296232,acc,229,82
51353300250,bec,174,60
51353313515,eea,163,277
51353328374,cab,22,37
51353333334,cab,139,32
51353365476,ecc,24,58
51353369576,ffc,144,32
51353372580,fbe,150,46
51353378982,bfa,201,251
51353392542,egb,165,5
51353406608,fab,63,111
51353415697,aaa,19,148
51353418474,ffg,251,140
51353426560,bac,212,301
51353438913,fda,146,193
51353442099,gga,289,29
51353464219,ace,80,28
51353513402,aga,30,44
51353544022,gbg,12,179
51353562703,egd,231,77
51353574114,efc,260,5
51353592021,bca,179,120
51353616239,dfe,198,5
51353644586,afc,271,88
51353658653,cba,216,243
51353669869,fec,262,133
51353701802,dbg,242,173
51353708203,eed,176,193
51353709283,gfe,129,158
51353724018,faf,32,289
51353733072,cag,145,225
51353751490,cac,138,47
51353778138,cgf,124,107
51353779118,fcg,117,165
51353799838,ged,242,283
51353832396,aec,206,126
51353862009,ffb,185,171
51353875151,gee,275,24
51353880976,ead,295,120
51353894344,agg,247,141
51353909873,eba,173,148
51353923768,gdc,106,515
51353934337,dbc,158,233
51353958896,def,138,130
51353972211,cbf,37,180
51353981130,ffe,10,85
51353986415,dge,45,60
51354009951,dfg,223,39
51354012262,gdg,4,6
51354014729,dgd,96,172
51354016077,fcc,281,133
51354025510,fea,277,90
51354034003,cgd,180,11
51354060821,aad,51,173
51354065573,bed,228,36
51354079809,afd,189,94
51354083604,abe,287,209
51354097855,ced,43,40
51354100258,cfb,258,200
51354102462,feb,141,151
51354140582,bcf,39,344
51354149514,eed,260,229
51354166363,cee,126,16
51354181617,caf,36,69
51354221562,cce,248,175
51354231753,ddg,273,88
51354245616,bdf,191,147
51354270504,bda,195,68
51354285394,agd,258,502
51354306261,cdf,20,5
51354312794,ega,111,32
51354319797,gcc,185,63
51354337107,fgc,156,13
51354348690,ebd,271,173
51354362641,fge,166,138
51354375730,bea,141,22
51354396143,dbb,258,199
51354406960,deg,127,342
51354427224,aef,206,738
51354433842,feb,166,137
51354436210,gbc,20,176
51354519162,fcf,151,202
51354542606,ggf,37,17
51354551387,bcb,164,464
51354561412,aae,121,107
51354570539,fbd,281,240
51354591152,geb,210,144
51354596603,gba,191,243
51354608211,ddd,99,14
51354620395,ged,74,243
51354630760,gfa,180,130
51354635599,aea,218,376
51354659767,ebb,124,220
51354682739,eaa,154,77
51354698953,gdd,15,66
51354715005,aff,9,117
51354718073,dec,91,432
51354734084,ccg,86,114
51354834058,acb,161,190
51354867029,edf,110,34
51354869319,eef,263,35
51354883690,ded,27,149
51354910196,edc,88,266
51354959386,gdf,68,35
51354959803,deg,268,335
51354982331,gfd,50,109
51355001957,gcd,234,91
51355018217,ggd,218,258
51355023957,ced,292,33
51355025787,gaf,121,293
51355065867,fce,137,132
51355065998,acb,114,186
51355077108,fga,186,170
51355085995,gbf,37,89
51355091154,fcc,245,144
51355148954,abf,276,139
51355168875,afg,38,20
51355171617,fef,186,105
51355181924,ega,61,29
51355182272,gac,190,128
51355218012,agf,72,143
51355255373,add,219,103
51355257661,cdd,275,113
51355272150,cag,281,249
51355283571,fdf,6,18
51355300754,ecg,161,221
51355306373,bdc,103,78
51355313777,dce,93,121
51355316480,bbd,136,178
51355319558,dcg,262,24
51355326842,aea,42,304
51355373895,bfe,228,106
51355380045,gad,143,126
51355422346,feb,265,120
51355442348,bcc,158,122
51355444355,bff,126,36
51355485392,daf,173,234
51355489064,ebf,109,40
51355498301,aff,198,95
51355504924,gfg,180,37
51355515264,fcc,200,138
51355520173,ebf,298,36
51355527778,bbc,172,115
51355528609,dde,70,297
51355531591,cad,69,101
51355538652,cbg,294,420
51355571020,fdd,15,166
51355581102,bgg,100,92
51355584704,caa,189,7
51355585414,gge,250,64
51355587919,fba,239,194
51355612124,aaf,186,92
51355616621,acb,89,178
51355627181,fag,199,183
51355629358,bdg,82,7
51355669563,bba,22,18
51355685820,ddf,53,33
51355689887,eac,260,34
51355715351,cge,291,260
51355718940,dbe,246,30
51355719899,dca,115,9
51355720686,fgc,227,13
51355737195,gfb,115,324
51355746304,cgc,89,264
51355760048,cca,142,329
51355763039,aaa,149,173
51355766114,gca,17,76
51355767372,bca,282,127
51355771784,ecd,156,25
51355779979,cdc,215,71
51355793151,bcd,70,306
51355809434,gdb,292,114
51355819037,eag,255,83
51355829548,fde,209,125
51355836844,egc,107,140
51355837721,bfd,40,17
51355844089,gbc,60,170
51355846642,ede,234,8
51355857340,gbe,60,97
51355870725,fee,54,69
51355881097,acb,162,165
51355882629,ded,186,174
51355888736,fff,1,139
51355900816,cgb,200,389
51355907250,gbe,107,110
51355910627,cff,104,57
51355973751,dgg,17,54
51356012406,dac,126,22
51356019094,caf,263,80
51356019415,bdc,31,85
51356038166,bfd,24,19
51356080847,cfa,154,66
51356087180,ffd,157,765
51356099712,ebc,248,31
51356104493,cec,121,532
51356123884,cdc,283,56
51356125940,cfc,240,165
51356132558,cfg,287,117
51356145357,dea,37,299
51356179673,gda,264,139
51356225613,abc,42,172
51356241934,eff,220,5
51356247808,bda,15,56
51356301264,dfg,249,44
51356317715,dad,286,153
51356318082,ede,6,6
51356326084,ccf,291,15
51356354308,aab,154,89
51356357125,adf,65,60
51356359036,ccd,130,75
51356361227,dfa,267,212
51356374468,cdb,24,341
51356420807,dae,195,58
51356442743,gcd,192,85
51356445925,fdg,204,34
51356470893,gcg,186,219
51356477002,aac,278,46
51356489069,baf,96,190
51356494677,geg,186,47
51356501094,dgd,126,192
51356506345,bfc,20,176
51356514985,fbd,82,218
51356515567,ggf,173,14
51356571290,eae,27,282
51356575383,ggc,270,149
51356576714,efg,156,144
51356586028,agg,142,164
51356587019,cbd,156,132
51356598336,cad,174,120
51356606401,efb,172,284
51356631630,ggb,81,5
51356636412,fdb,14,181
51356651284,bcg,189,57
51356668499,eeg,208,94
51356693278,gcc,295,63
51356718402,fbg,22,356
51356737151,ecb,52,8
51356749360,dda,207,36
51356751269,beb,171,344
51356762807,feb,298,104
51356765491,cce,55,145
51356791357,dgc,158,53
51356799150,dff,218,376
51356800423,aeb,204,104
51356830667,aga,276,45
51356831139,dcg,223,19
51356835375,abf,204,150
51356836440,dfe,202,5
51356838571,caa,261,7
51356848630,aae,245,119
51356850568,age,102,27
51356871625,eec,231,50
51356876498,ece,147,361
51356877565,eed,224,249
51356897075,bbg,51,204
51356917696,ebd,81,176
51356928503,gde,271,33
51356936421,gdc,212,520
51356940842,bgf,145,299
51356965744,gfe,201,137
51356974790,ebb,166,184
51356979629,ebd,7,146
51356989858,dfg,125,47
51357041479,cbb,99,375
51357046488,gbb,238,134
51357047437,bgf,111,328
51357073732,daa,167,187
51357085405,aca,115,165
51357095767,fgd,189,5
51357098951,fga,200,195
51357108224,dcg,198,15
51357119610,cfa,159,65
51357121868,afa,293,88
51357124441,fec,270,150
51357151575,gab,52,184
51357155103,fdg,148,37
51357158794,gcf,64,97
51357181681,def,28,128
51357204965,agf,35,121
51357221335,edb,103,348
51357225982,cfd,285,37
51357235294,eaf,144,85
51357239712,aed,95,182
51357246050,fed,99,119
51357260629,ccg,107,119
51357265580,efe,68,91
51357269576,dbf,34,52
51357278582,fcb,205,73
51357281994,cbe,8,330
51357299358,ged,5,196
51357301238,dbg,165,157
51357341334,bbf,278,277
51357353715,efa,290,189
51357355533,gdc,253,431
51357373909,aae,299,104
51357379508,dfd,52,156
51357388377,bfg,295,104
51357392790,gee,131,20
51357397939,bfe,224,98
51357426162,ebf,78,39
51357427843,ccc,71,135
51357450616,adb,204,458
51357473671,cgf,174,117
51357484984,ddb,145,172
51357513240,dab,250,263
51357532594,fde,10,103
51357545303,bfb,94,130
51357552386,cge,42,296
51357563010,efa,234,173
51357573307,bee,17,160
51357582890,cbc,183,301
51357607967,ebc,138,30
51357617776,gef,252,177
51357626094,abc,230,201
51357640985,eee,210,117
51357660379,ddd,241,14
51357679437,cea,278,186
51357714597,cef,281,55
51357747195,abd,247,159
51357752290,fad,84,363
51357784436,fdc,75,180
51357790031,edg,280,198
51357793788,afb,94,307
51357803957,fge,256,154
51357833470,bab,193,242
51357850393,cae,50,99
51357858659,fed,11,138
51357860328,aff,98,105
51357900536,bbg,32,167
51357902961,fga,279,171
51357907544,gba,53,199
51357911121,ecd,97,26
51357913295,cdf,220,5
51357932214,acg,230,95
51357947845,gec,126,47
51357954585,dcg,257,15
51357961289,gde,60,37
51357967271,deb,199,230
51357969775,beb,229,302
51357982622,baa,8,131
51358029781,ccd,272,72
51358074726,feg,183,84
51358081818,gbg,212,198
51358087011,acb,278,168
51358092100,abe,67,229
51358125094,adc,5,21
51358150216,dee,151,42
51358162479,agb,12,153
51358188061,ebe,71,88
51358196841,aag,138,16
51358202605,bcf,266,381
51358216048,acd,5,26
51358220371,eda,192,131
51358240218,baf,210,161
51358243402,dcd,87,169
51358248146,gaa,286,113
51358252008,gdb,213,119
51358260296,dce,263,135
51358260424,bgb,145,37
51358269046,eed,170,246
51358275683,fae,90,19
51358276175,bdb,98,122
51358280588,bbe,223,241
51358289709,fac,252,110
51358301639,cfb,11,188
51358317404,afd,40,93
51358323809,bfa,10,296
51358325715,egc,39,112
51358335270,bfg,99,105
51358355612,fad,225,424
51358403786,cac,142,37
51358406310,gga,201,27
51358413096,dgb,180,73
51358418944,dgg,243,52
51358424888,dac,126,19
51358443995,ege,232,48
51358449176,fad,115,385
51358468231,ffa,169,211
51358469850,dca,200,7
51358486462,fda,93,171
51358493479,eea,104,240
51358502950,gea,53,210
51358503401,fdf,143,15
51358512917,dfg,245,37
51358516250,aec,230,141
51358532077,gcg,135,225
51358537418,gfd,136,94
51358601065,bag,129,198
51358616579,fdc,193,180
51358633808,fgf,289,88
51358649715,ccb,91,160
51358662989,acc,33,93
51358663096,efd,19,5
51358665794,daf,126,241
51358666091,fad,38,323
51358692041,bga,174,156
51358697912,ade,212,115
51358718250,bfd,249,16
51358733903,gee,232,17
51358748778,gaa,168,134
51358765254,eee,177,101
51358794388,dgb,18,80
51358803180,dce,29,117
51358803946,fab,74,99
51358812247,bgg,142,104
51358835916,bga,265,137
51358841182,gbd,8,140
51358851694,fca,85,81
51358882100,cde,149,278
51358885870,fge,141,164
51358897264,dfc,136,58
51358913567,fab,21,109
51358918308,gcg,86,225
51358933656,fgb,121,215
51358938233,eeb,135,43
51358967789,dde,168,249
51358996151,aaf,52,103
51359020969,ada,136,208
51359030698,ffa,273,179
51359033977,eba,76,170
51359037236,dcf,151,16
51359050055,ggc,70,154
51359056912,gdg,202,7
51359076042,eag,284,79
51359087760,eaa,36,81
51359101895,bab,283,198
51359118323,bae,251,432
51359139688,ebg,129,53
51359146165,afe,163,92
51359150461,dec,63,488
51359157585,bfc,3,156
